Window,Error,Variance
495,872.8915393114019,808.3566399706449
496,877.6392748095374,807.4024948670674
497,874.3054562241181,811.3882618131868
498,879.3382631707115,820.6140649408759
499,885.1820616268068,828.0435422675663
500,891.3364543333792,835.1292496336407
501,903.9083950522958,840.9600047566319
502,1174.6474153190659,835.4224106714594
503,1091.6194654860997,1754.1868062976205
504,983.1991722659634,886.2872830406757
505,885.4602159810765,890.7509636775663
506,889.4492237505266,896.929357354987
507,891.197050490973,895.0158471109071
508,954.8937369691109,888.6334834371438
509,940.9309306146529,1002.6258994623487
510,901.6879210577491,964.3692132231224
511,905.0554473805184,955.1222762206569
512,907.9119448119684,959.8505372521615
513,909.1375491314926,968.5189035515027
514,912.2389284511282,955.2619021689198
515,916.6023361865713,958.528462472783
516,918.8360962367084,957.5611382879579
517,922.1610494586057,963.5359951992288
518,925.8187482569035,961.933616096234
519,935.7903366732021,969.1355206984989
520,938.1911720555061,965.4165439991538
521,942.3387427160421,969.0070572429207
522,940.0267138063596,971.530254362172
523,943.3715005353691,968.4322916467346
524,945.9090322983266,966.6732367967425
525,948.6994968209116,965.2195141386604
526,952.2079076327261,968.8816365968704
527,954.0199081454755,971.9818803478423
528,957.0796834547659,975.7503464236664
529,960.2676803653866,974.0587573025764
530,965.5864731790618,969.1285534618676
531,1041.3132834315063,935.4199167420769
532,1043.06059216318,953.8357959189663
533,976.64895065715,980.6263552653247
534,980.8642952886133,978.9075772930381
535,984.3882659467678,973.1467054880775
536,989.6853603000429,972.7357780582352
537,1031.9560275289487,957.3183995941461
538,1034.8304081004176,969.7817330838285
539,1001.3533325640796,977.9397394347741
540,1005.3804082013066,972.9941797090703
541,1008.4694670281126,963.4250372986633
542,1012.8190270303479,959.689289968725
543,1103.5519224406196,940.4234958321681
544,1103.8784809061908,974.486634280455
545,1025.8055855946866,955.772680487615
546,1030.308863597452,955.4210334247073
547,1035.0769981153762,949.637118434801
548,1039.5825156152355,948.789402029604
549,1044.554914034377,947.2147220603401
550,1049.054373321832,945.52444118911
551,1053.3734732789426,941.389575818896
552,1058.2988165600689,937.0159533996049
553,1066.9751889119675,934.9584584991974
554,1074.1777939640117,935.2694355553843
555,1081.6461883739735,935.6545381687499
556,1088.8966213192043,935.5938301667128
557,1126.1312323306604,917.579644688648
558,1133.3599646251903,939.9211427546982
559,1113.0675801030263,938.2385674879364
560,1121.8937091325356,938.1184145278968
561,1127.6367083924931,929.5789283857245
562,1136.4270971956676,921.4838283499555
563,1143.3922488462276,921.4635503032704
564,1149.446249472289,912.7589918113927
565,1157.1861583282137,898.6867994235738
566,1163.605546526942,898.3995594847946
567,1169.5104989391386,896.3938089141212
568,1177.4294376672506,895.386091598511
569,1183.4473519458488,893.5397334116102
570,1191.485289361309,885.8419316819493
571,1198.4863967927229,877.133730210149
572,1207.3405246323448,871.5311746561085
573,1215.4372314217694,865.3833494428632
574,1223.378001254675,857.4143325922216
575,1229.7415852423032,856.6528828385261
576,1419.581117213229,857.4743655485156
577,1402.287045814504,1141.1851308283171
578,1254.2425392782263,895.0448499419886
579,1274.4656441612813,896.4346759483242
580,1283.7788451077984,891.0386362518421
581,1322.45298383189,866.1163196293277
582,1326.891286862261,892.3557608063973
583,1148.5872002517326,902.8457960130978
584,1159.082393003282,902.9844158204488
585,1165.8906467925335,911.7329312511175
586,1213.8926079232751,896.5983184435149
587,1216.7200279936649,936.3113102094718
588,1191.5986818812942,924.0502239853627
589,1199.179140846399,926.9243774191372
590,1208.5451076887923,921.157631163497
591,1216.9673770034929,912.7430276792869
592,1224.7028550636996,910.494402066306
593,1232.6312837710757,902.2298479700634
594,1241.002836792881,896.277198663582
595,1248.12522484461,873.47511697707
596,1255.9227779145845,862.187090573769
597,1264.0401360570472,855.5715641069935
598,1272.4914801645089,854.0232482744647
599,1281.0764538647447,853.074733823015
600,1295.264644123537,842.1354475051443
601,1304.1344997847239,834.6479311989928
602,1351.7654864267317,824.3740772483441
603,1278.1429599639669,851.8131381263895
604,1247.3094633735282,861.4185678413156
605,1256.5565030683479,853.2886369158742
606,1264.6013229229495,838.8902735708067
607,1271.9149560414116,827.7991866015378
608,1279.856104952389,808.3044134196874
609,1286.2258517779917,792.6285874000907
610,1295.1144701757755,792.5622798323412
611,1304.6250041624585,787.2178942131683
612,1314.5185624900218,784.7170476907083
613,1349.0953228890887,760.0962511627544
614,1355.5843719558097,810.7982358836766
615,1339.7594565631903,779.652918175405
616,1344.0556272105844,783.3380448425637
617,1351.5675594366346,784.9128935047027
618,1366.007182887401,785.1802941321876
619,1445.654066359839,773.2816072365458
620,1436.825721039248,935.1956226119948
621,1145.7468776591236,808.2098796933807
622,1149.643887056599,808.1723472989507
623,1154.1461697622751,797.8595026533407
624,1158.2409634924916,799.2017479951932
625,1161.4835674376443,798.5209388531531
626,1165.716032886888,798.8541257285693
627,1168.6172405451207,784.718740992779
628,1171.349630386357,778.5747147347925
629,1175.392073776121,778.525512031173
630,1089.4499621412563,778.8273128999657
631,1090.3235904246562,785.8563918766243
632,1088.6639665684436,796.6024565533913
633,1188.010196057014,788.0590913406729
634,1450.9749697278705,962.1582968012002
635,1267.836738068228,1894.3591666463403
636,1202.4797583649195,933.3240372936465
637,1225.7622836486862,1143.4703453043387
638,1155.2753643148224,1005.8275553558492
639,1121.4408547983298,918.5705906896702
640,1113.8652684173603,933.1150617690402
641,1116.167710285185,887.9172168149586
642,1117.432794162433,887.0136539168163
643,1121.4196631059147,892.5343235122353
644,1123.206015460647,890.0431837030978
645,1125.3566789928357,895.8336206923731
646,1128.7090578002058,894.0200228562733
647,1130.5358617816921,853.144278692008
648,1522.1065344545734,847.0055740115446
649,1313.2696125781576,2657.519381207858
650,1142.4650799528765,1287.2468486451244
651,1145.8863815011068,1091.552941471407
652,1150.605888285162,987.3488273177187
653,1473.461299150299,990.4186350998623
654,1318.601369660111,2365.049986857202
655,1169.6348371485776,1298.827179176573
656,1176.83626869553,1261.366068911532
657,1183.6608386418386,1062.1803150790001
658,1188.5838177067717,1020.3481443492176
659,1195.3114061908927,1024.7205664594385
660,1200.3522529715067,1027.0281144116511
661,1205.5045018554122,1026.311854271651
662,1211.8535066826862,1028.9718919037314
663,1223.705408411962,1030.712676463259
664,1237.0957129489402,1033.4458350687855
665,1243.2165155440766,1032.6898830767004
666,1250.1023436682747,1043.6394571342091
667,1255.7640301818324,1044.918392893704
668,1262.3010681091155,997.7605447629008
669,1268.6916490019044,999.5091614709648
670,1496.0790225309051,989.9459771762382
671,1334.021490647198,2526.0461142439262
672,1230.2798948814573,1336.9021025319428
673,1204.970256436774,1261.7376049723605
674,1544.3639183131409,1173.6120515305427
675,1330.553239650307,2701.6629596371076
676,1226.4176511764974,1605.0230403307764
677,1230.6357309383861,1490.2559213601808
678,1221.2198955453423,1387.9208522712734
679,1236.8243748757045,1243.92006140458
680,1242.0235683827793,1115.8047066933748
681,1246.08911272299,1116.545898132448
682,1242.4508770249838,1108.1048496764818
683,1247.6244004411155,1109.1676168303263
684,1289.5417025859433,1097.2704255879883
685,1278.8777444810555,1223.4689242664192
686,1296.4041829264713,1088.3812245998256
687,1288.2777541682779,1204.4369546049275
688,1279.580065432901,1105.820246955895
689,1566.9887133844534,1103.1443063401553
690,1384.8760309303213,2513.333337201908
691,1297.384765166543,1443.9852924947822
692,1347.7271700649737,1348.6093784146892
693,1323.6822720537536,1488.4484386981428
694,1313.0214789015236,1262.9624953535124
695,1315.8978581828458,1259.9110510658722
696,1320.5832852437397,1259.0960803635844
697,1321.6177366810273,1261.0853343952683
698,1325.8268283817645,1161.6343395361619
699,1330.770024023542,1162.1984230817545
700,1336.378974144057,1162.8565919578955
701,1341.571284868436,1162.8157984808308
702,1345.1096676737684,1162.88255469062
703,1349.365781981886,1162.5372369753134
704,1566.018066895124,1152.0470254998654
705,1436.5322334605987,2175.8943518060546
706,1398.075753744418,1153.8411836107339
707,1383.1214096535673,1278.1353835718205
708,1370.0690606499577,1163.734601762966
709,1374.8652500938822,1163.3454632562118
710,1390.8320548954605,1163.9067088366028
711,1394.410747609455,1162.705696758591
712,1400.8341982960933,1162.0795367268106
713,1569.5263473030993,1150.747757640783
714,1481.1758724506765,1901.0311519626719
715,1421.141800890146,1182.6200717346828
716,1426.6273694392476,1182.9925802515638
