   285.000,    48.000,     0.089,    49.000,     0.110,    41.000,     0.101,    44.000,     0.101,    51.000,     0.110,    40.000,     0.097,    51.000,     0.185,    60.000,     0.192,    34.000,     0.153,     0.128
     0.000,    15.000,     0.005,     6.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.004
    15.000,    16.000,     0.010,    16.000,     0.016,    14.000,     0.001,     4.000,     0.000,     1.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.011
    30.000,    16.000,     0.078,    15.000,     0.030,    17.000,     0.030,    16.000,     0.030,     9.000,     0.081,     2.000,     0.000,     1.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.044
    45.000,    16.000,     0.040,    15.000,     0.063,    13.000,     0.004,    15.000,     0.019,    20.000,     0.027,    18.000,     0.017,     7.000,     0.000,     2.000,     0.000,     1.000,     0.000,     0.028
    60.000,    15.000,     0.015,    15.000,     0.030,    16.000,     0.026,    14.000,     0.000,     9.000,     0.011,    15.000,     0.020,    17.000,     0.041,    14.000,     0.041,     8.000,     0.025,     0.023
    75.000,    16.000,     0.021,    16.000,     0.018,    16.000,     0.003,    13.000,     0.031,    17.000,     0.020,    12.000,     0.054,    12.000,     0.031,    14.000,     0.007,    13.000,     0.054,     0.025
    90.000,    16.000,     0.023,    16.000,     0.054,    15.000,     0.029,    19.000,     0.022,    16.000,     0.046,    14.000,     0.023,    14.000,     0.043,    12.000,     0.044,    12.000,     0.046,     0.037
   105.000,    16.000,     0.023,    16.000,     0.019,    18.000,     0.027,    17.000,     0.009,    21.000,     0.050,    19.000,     0.050,    12.000,     0.007,    15.000,     0.063,    13.000,     0.108,     0.038
   120.000,    16.000,     0.054,    13.000,     0.069,    15.000,     0.001,    18.000,     0.038,    16.000,     0.047,    15.000,     0.038,    22.000,     0.081,    11.000,     0.042,    13.000,     0.039,     0.045
   135.000,    16.000,     0.043,    18.000,     0.032,    12.000,     0.005,    12.000,     0.005,    14.000,     0.019,    19.000,     0.019,    18.000,     0.075,    21.000,     0.088,    15.000,     0.055,     0.042
   150.000,    16.000,     0.027,    14.000,     0.031,    22.000,     0.056,    14.000,     0.014,    12.000,     0.053,    11.000,     0.020,    18.000,     0.042,    18.000,     0.099,    22.000,     0.117,     0.056
   165.000,    16.000,     0.004,    17.000,     0.027,    17.000,     0.042,    17.000,     0.095,    14.000,     0.044,    12.000,     0.009,     8.000,     0.017,     9.000,     0.030,    18.000,     0.093,     0.044
   180.000,    16.000,     0.011,    15.000,     0.032,    13.000,     0.034,    19.000,     0.056,    22.000,     0.079,    15.000,     0.065,    16.000,     0.036,    16.000,     0.057,     7.000,     0.028,     0.044
   195.000,    16.000,     0.010,    16.000,     0.025,    15.000,     0.015,    18.000,     0.016,    15.000,     0.033,    19.000,     0.058,    15.000,     0.021,    11.000,     0.069,    15.000,     0.098,     0.039
   210.000,    16.000,     0.007,    17.000,     0.000,    14.000,     0.003,    15.000,     0.021,    16.000,     0.023,    16.000,     0.058,    24.000,     0.084,    20.000,     0.071,    16.000,     0.122,     0.043
   225.000,    16.000,     0.014,    15.000,     0.026,    17.000,     0.014,    16.000,     0.007,    14.000,     0.021,    17.000,     0.016,    14.000,     0.065,    20.000,     0.072,    15.000,     0.044,     0.034
   240.000,    15.000,     0.013,    17.000,     0.044,    16.000,     0.026,    15.000,     0.039,    16.000,     0.013,    16.000,     0.020,    17.000,     0.036,    15.000,     0.053,    18.000,     0.078,     0.037
   255.000,    15.000,     0.012,    13.000,     0.053,    13.000,     0.041,    15.000,     0.051,    17.000,     0.041,    15.000,     0.015,    15.000,     0.042,    13.000,     0.068,    16.000,     0.111,     0.050
   270.000,    15.000,     0.051,    17.000,     0.068,    16.000,     0.021,    13.000,     0.063,    17.000,     0.014,    15.000,     0.044,    12.000,     0.059,    15.000,     0.067,    20.000,     0.067,     0.050
   285.000,    15.000,     0.023,    15.000,     0.040,    16.000,     0.027,    20.000,     0.010,    13.000,     0.027,    15.000,     0.032,    16.000,     0.052,    14.000,     0.032,    12.000,     0.060,     0.033
     0.000,    75.000,     0.241,    29.000,     0.038,     2.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.222
    15.000,    78.000,     0.141,    86.000,     0.121,    58.000,     0.078,    17.000,     0.019,     3.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.119
    30.000,    78.000,     0.197,    72.000,     0.129,    81.000,     0.133,    81.000,     0.108,    41.000,     0.041,    12.000,     0.032,     5.000,     0.000,     2.000,     0.000,     0.000,     0.000,     0.136
    45.000,    80.000,     0.140,    79.000,     0.123,    71.000,     0.126,    77.000,     0.152,    83.000,     0.126,    67.000,     0.098,    27.000,     0.021,    11.000,     0.000,     7.000,     0.000,     0.124
    60.000,    80.000,     0.168,    79.000,     0.141,    76.000,     0.123,    78.000,     0.135,    75.000,     0.132,    80.000,     0.137,    81.000,     0.153,    51.000,     0.082,    21.000,     0.021,     0.136
    75.000,    75.000,     0.174,    77.000,     0.122,    85.000,     0.146,    78.000,     0.135,    71.000,     0.140,    78.000,     0.154,    72.000,     0.205,    77.000,     0.201,    69.000,     0.189,     0.162
    90.000,    77.000,     0.197,    79.000,     0.147,    75.000,     0.119,    85.000,     0.169,    86.000,     0.175,    63.000,     0.150,    78.000,     0.185,    76.000,     0.221,    76.000,     0.246,     0.178
   105.000,    75.000,     0.130,    72.000,     0.119,    82.000,     0.152,    76.000,     0.153,    81.000,     0.178,    92.000,     0.174,    76.000,     0.162,    69.000,     0.221,    75.000,     0.202,     0.166
   120.000,    75.000,     0.164,    79.000,     0.101,    74.000,     0.102,    80.000,     0.134,    81.000,     0.139,    79.000,     0.191,    88.000,     0.204,    86.000,     0.212,    67.000,     0.270,     0.170
   135.000,    79.000,     0.100,    72.000,     0.095,    79.000,     0.157,    78.000,     0.133,    81.000,     0.145,    78.000,     0.155,    82.000,     0.225,    80.000,     0.262,    84.000,     0.250,     0.172
   150.000,    75.000,     0.174,    74.000,     0.110,    72.000,     0.121,    79.000,     0.128,    67.000,     0.160,    72.000,     0.197,    81.000,     0.190,    82.000,     0.243,    89.000,     0.292,     0.183
   165.000,    77.000,     0.134,    72.000,     0.105,    72.000,     0.124,    73.000,     0.146,    79.000,     0.171,    78.000,     0.161,    62.000,     0.210,    75.000,     0.243,    89.000,     0.309,     0.182
   180.000,    75.000,     0.171,    83.000,     0.116,    78.000,     0.138,    77.000,     0.131,    75.000,     0.132,    72.000,     0.199,    80.000,     0.207,    65.000,     0.192,    56.000,     0.260,     0.171
   195.000,    78.000,     0.141,    77.000,     0.131,    74.000,     0.116,    84.000,     0.146,    80.000,     0.159,    73.000,     0.135,    73.000,     0.179,    83.000,     0.225,    87.000,     0.261,     0.166
   210.000,    73.000,     0.201,    70.000,     0.114,    79.000,     0.129,    79.000,     0.134,    72.000,     0.162,    89.000,     0.192,    84.000,     0.165,    71.000,     0.208,    67.000,     0.291,     0.179
   225.000,    78.000,     0.159,    80.000,     0.112,    76.000,     0.092,    70.000,     0.125,    83.000,     0.146,    70.000,     0.149,    78.000,     0.208,    91.000,     0.218,    83.000,     0.242,     0.163
   240.000,    75.000,     0.137,    78.000,     0.128,    81.000,     0.140,    78.000,     0.117,    63.000,     0.131,    76.000,     0.152,    71.000,     0.150,    65.000,     0.209,    87.000,     0.258,     0.159
   255.000,    74.000,     0.228,    75.000,     0.138,    74.000,     0.155,    77.000,     0.151,    79.000,     0.123,    71.000,     0.122,    61.000,     0.152,    71.000,     0.172,    63.000,     0.220,     0.164
   270.000,    76.000,     0.167,    72.000,     0.130,    74.000,     0.167,    79.000,     0.146,    79.000,     0.172,    89.000,     0.176,    78.000,     0.158,    69.000,     0.154,    62.000,     0.190,     0.162
   285.000,    79.000,     0.128,    76.000,     0.123,    70.000,     0.114,    66.000,     0.169,    82.000,     0.187,    69.000,     0.205,    79.000,     0.234,    83.000,     0.239,    77.000,     0.224,     0.182
